"","SSL SCORE","PREDICTOR RAT AGE AT LATEST ARREST","PREDICTOR RAT VICTIM SHOOTING INCIDENTS","PREDICTOR RAT VICTIM BATTERY OR ASSAULT","PREDICTOR RAT ARRESTS VIOLENT OFFENSES","PREDICTOR RAT GANG AFFILIATION","PREDICTOR RAT NARCOTIC ARRESTS","PREDICTOR RAT TREND IN CRIMINAL ACTIVITY","PREDICTOR RAT UUW ARRESTS","SEX CODE CD","RACE CODE CD","WEAPON I","DRUG I","AGE GROUP","AGE TO","STOP ORDER NO","PAROLEE I","LATEST DATE","LATEST DIST","MAJORITY DIST","DLST","LATEST DIST RES","WEAPONS ARR CNT","LATEST WEAPON ARR DATE","NARCOTICS ARR CNT","LATEST NARCOTIC ARR DATE","IDOC RES CITY","IDOC RES STATE CODE","IDOC RES ZIP CODE","IDOC CPD DIST","CPD ARREST I","DOMESTIC ARR CNT","LATEST DOMESTIC ARR DATE","AGE CURR","SSL LAST PTV DATE","TRAP STATUS","RAW SSL SCORE","HEAT SCORE","RAW_HEAT_SCORE","STATUS I","PRE RAW HEAT SCORE","TRAP FLAGS","SSL FLAGS","LATITUDE","LONGITUDE","CENSUS TRACT","COMMUNITY AREA","LOCATION","District"
"410",466,"less than 20",2,2,3,1,1,-0.8,0,"M","BLK","Y","N","less than 20","less than 20",299982152,NA,2016,6,22,NA,22,1,2012,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2016,3,0.1205,466,0.1205,"Y",12050,NA,NA,41.7539183747035,-87.6709327551602,17031710400,"AUBURN GRESHAM","(41.7539183747035, -87.6709327551602)",22
"411",466,"less than 20",1,1,7,1,0,-2.9,0,"M","BLK","N","N","less than 20","less than 20",NA,NA,2016,22,22,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2016,NA,0.12047,466,0.12047,"Y",12047,NA,NA,41.733504426413,-87.6672855516573,17031711300,"AUBURN GRESHAM","(41.733504426413, -87.6672855516573)",22
"412",460,"less than 20",3,2,1,1,1,-0.6,1,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2015,31,5,NA,22,1,2012,NA,NA,"CHICAGO","IL",60608,NA,"N",NA,NA,"20-30",2015,3,0.11936,460,0.11936,"Y",11936,NA,5,NA,NA,NA,NA,NA,22
"413",460,"20-30",2,2,1,1,2,-0.7,0,"M","BLK","N","Y","20-30","20-30",299991977,NA,2016,19,20,NA,22,NA,NA,2,2013,NA,NA,NA,NA,"Y",NA,NA,"20-30",2016,NA,0.11947,460,0.11947,"Y",11947,NA,20,41.9609795539696,-87.659166486328,17031830700,"UPTOWN","(41.9609795539696, -87.659166486328)",22
"414",500,"less than 20",2,2,2,1,2,-1.3,1,"M","BLK","Y","Y","less than 20","less than 20",NA,NA,2015,19,24,"IL",24,1,2013,1,2015,NA,NA,NA,NA,"Y",NA,NA,"20-30",2015,3,0.13549,500,0.13549,"Y",13549,NA,NA,41.9654466194702,-87.6631954420894,17031031700,"UPTOWN","(41.9654466194702, -87.6631954420894)",24
"415",500,"less than 20",1,1,6,1,4,-3.4,1,"M","BLK","Y","Y","less than 20","less than 20",NA,NA,2015,17,24,NA,24,1,2014,2,2015,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2015,NA,0.13735,500,0.13735,"Y",13735,NA,24,41.9646471901312,-87.7258908723043,17031140601,"ALBANY PARK","(41.9646471901312, -87.7258908723043)",24
"416",486,"less than 20",0,2,2,0,2,-0.3,0,"M","BLK","N","Y","less than 20","less than 20",NA,NA,2016,24,24,NA,24,NA,NA,1,2014,NA,NA,NA,NA,"Y",NA,NA,"20-30",NA,NA,0.12422,486,0.12422,"Y",12422,NA,NA,41.9942355790257,-87.686085084989,17031020901,"WEST RIDGE","(41.9942355790257, -87.686085084989)",24
"417",483,"less than 20",2,3,1,1,2,-0.5,1,"M","BLK","Y","Y","less than 20","less than 20",NA,NA,2015,31,24,NA,24,1,2015,2,2013,NA,NA,NA,NA,"N",NA,NA,"20-30",2015,3,0.12362,483,0.12362,"Y",12362,NA,24,NA,NA,NA,NA,NA,24
"418",476,"less than 20",1,2,3,1,1,-0.3,1,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2016,31,24,NA,24,1,2014,NA,NA,NA,NA,NA,NA,"N",NA,NA,"less than 20",2016,3,0.12226,476,0.12226,"Y",12226,NA,24,NA,NA,NA,NA,NA,24
"419",470,"20-30",1,1,4,1,0,1.6,3,"M","BLK","Y","Y","20-30","20-30",299989334,NA,2016,31,24,NA,24,4,2016,1,2009,"CHICAGO","IL",60651,NA,"N",NA,NA,"20-30",2014,3,0.12125,470,0.12125,"Y",12125,NA,NA,NA,NA,NA,NA,NA,24
"420",470,"less than 20",2,2,2,1,2,0.8,0,"M","WWH","N","N","less than 20","less than 20",NA,NA,2015,24,24,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"20-30",2015,NA,0.12124,470,0.12124,"Y",12124,NA,NA,42.0016980111487,-87.6735738331508,17031830600,"ROGERS PARK","(42.0016980111487, -87.6735738331508)",24
"421",452,"less than 20",0,0,3,1,3,1.7,2,"M","BLK","Y","Y","less than 20","less than 20",NA,NA,2016,24,24,"IL",24,1,2016,2,2016,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.11789,452,0.11789,"Y",11789,NA,NA,41.9942355790257,-87.686085084989,17031020901,"WEST RIDGE","(41.9942355790257, -87.686085084989)",24
"422",450,"less than 20",0,0,2,1,4,0.4,0,"M","BLK","N","Y","less than 20","less than 20",NA,NA,2015,24,24,NA,24,NA,NA,3,2015,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.11756,450,0.11756,"Y",11756,NA,24,41.9944414739665,-87.665230023132,17031030200,"EDGEWATER","(41.9944414739665, -87.665230023132)",24
"423",446,"20-30",1,2,0,1,3,1,0,"M","WWH","N","Y","20-30","20-30",NA,NA,2016,20,20,"IL",24,NA,NA,1,2016,NA,NA,NA,NA,"Y",NA,NA,"20-30",2016,NA,0.11685,446,0.11685,"Y",11685,NA,NA,41.9725804826392,-87.69400051968,17031040201,"LINCOLN SQUARE","(41.9725804826392, -87.69400051968)",24
"424",443,"less than 20",0,0,0,0,0,0.1,0,"F","BLK","N","N","less than 20","less than 20",NA,NA,2015,24,24,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.11622,443,0.11622,"Y",11622,NA,NA,41.9944414739665,-87.665230023132,17031030200,"EDGEWATER","(41.9944414739665, -87.665230023132)",24
"425",441,"less than 20",1,1,2,1,2,-0.2,1,"M","BLK","Y","Y","less than 20","less than 20",NA,NA,2016,22,22,"IL",24,1,2011,2,2015,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2014,NA,0.11599,441,0.11599,"Y",11599,22,22,41.7030816717453,-87.6500792685296,17031730700,"WASHINGTON HEIGHTS","(41.7030816717453, -87.6500792685296)",24
"426",440,"less than 20",0,1,1,1,1,3.1,0,"M","BLK","N","Y","less than 20","less than 20",NA,NA,2016,24,7,NA,24,NA,NA,1,2016,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.11565,440,0.11565,"Y",11565,NA,NA,42.0212563434854,-87.6698316360494,17031010100,"ROGERS PARK","(42.0212563434854, -87.6698316360494)",24
"427",440,"less than 20",0,1,2,1,2,-3,0,"M","BLK","N","Y","less than 20","less than 20",NA,NA,2016,19,19,"IL",24,NA,NA,1,2013,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2016,NA,0.11567,440,0.11567,"Y",11567,NA,NA,41.9609795539696,-87.659166486328,17031830700,"UPTOWN","(41.9609795539696, -87.659166486328)",24
"428",438,"less than 20",0,0,0,0,0,0.1,0,"F","BLK","N","N","less than 20","less than 20",NA,NA,2015,24,24,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.11531,438,0.11531,"Y",11531,NA,NA,41.9944414739665,-87.665230023132,17031030200,"EDGEWATER","(41.9944414739665, -87.665230023132)",24
"429",438,"less than 20",0,0,0,0,0,0.1,0,"F","BLK","N","N","less than 20","less than 20",NA,NA,2015,24,24,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.11531,438,0.11531,"Y",11531,NA,NA,41.9944414739665,-87.665230023132,17031030200,"EDGEWATER","(41.9944414739665, -87.665230023132)",24
"430",437,"less than 20",0,0,3,1,8,-2.8,2,"M","WBH","N","Y","less than 20","less than 20",NA,NA,2016,24,24,"IL",24,NA,NA,4,2015,NA,NA,NA,NA,"Y",1,2015,"less than 20",NA,NA,0.11508,437,0.11508,"Y",11508,NA,NA,41.9940592425096,-87.6946305995904,17031020802,"WEST RIDGE","(41.9940592425096, -87.6946305995904)",24
"431",436,"less than 20",1,2,3,0,0,-1.1,0,"F","BLK","N","N","less than 20","less than 20",NA,NA,2015,24,24,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2015,NA,0.11506,436,0.11506,"Y",11506,NA,NA,41.9940592425096,-87.6946305995904,17031020802,"WEST RIDGE","(41.9940592425096, -87.6946305995904)",24
"432",436,"less than 20",1,1,0,0,5,1.3,0,"M","BLK","N","Y","less than 20","less than 20",NA,NA,2016,19,24,NA,24,NA,NA,2,2015,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2016,NA,0.11505,436,0.11505,"Y",11505,NA,NA,41.9609795539696,-87.659166486328,17031830700,"UPTOWN","(41.9609795539696, -87.659166486328)",24
"433",434,"less than 20",0,0,4,1,3,-1.7,3,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2016,24,24,NA,24,3,2016,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.11465,434,0.11465,"Y",11465,NA,NA,42.0062775922597,-87.6676830434542,17031010600,"ROGERS PARK","(42.0062775922597, -87.6676830434542)",24
"434",500,"less than 20",0,0,2,1,10,-1,2,"M","BLK","Y","Y","less than 20","less than 20",NA,NA,2016,15,15,NA,25,2,2016,5,2016,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.14202,500,0.14202,"Y",14202,NA,NA,41.8767584443406,-87.7445832414308,17031252202,"AUSTIN","(41.8767584443406, -87.7445832414308)",25
"435",500,"less than 20",1,2,2,1,7,0.2,1,"M","BLK","Y","Y","less than 20","less than 20",NA,NA,2016,11,11,NA,25,1,2014,4,2015,NA,NA,NA,NA,"Y",6,2015,"less than 20",2016,3,0.12686,500,0.12686,"Y",12686,NA,NA,41.8770848228687,-87.7230963882771,17031260800,"WEST GARFIELD PARK","(41.8770848228687, -87.7230963882771)",25
"436",499,"less than 20",1,4,1,1,2,-0.9,0,"M","WHI","N","N","less than 20","less than 20",NA,NA,2015,25,25,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2014,NA,0.12653,499,0.12653,"Y",12653,NA,NA,41.9202289001099,-87.7705333659191,17031191302,"BELMONT CRAGIN","(41.9202289001099, -87.7705333659191)",25
"437",497,"20-30",0,5,0,1,0,-0.1,0,"M","WWH","N","N","20-30","20-30",NA,NA,2015,25,25,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,"Y",1,2013,"20-30",NA,NA,0.12623,497,0.12623,"Y",12623,NA,NA,41.9256105612699,-87.7976148759894,17031831600,"MONTCLARE","(41.9256105612699, -87.7976148759894)",25
"438",496,"less than 20",1,1,4,1,1,0.9,1,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2016,14,14,NA,25,1,2016,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2016,NA,0.12593,496,0.12593,"Y",12593,NA,NA,41.9293272066754,-87.7119811806938,17031220602,"LOGAN SQUARE","(41.9293272066754, -87.7119811806938)",25
"439",474,"less than 20",2,2,2,1,2,0.2,0,"M","BLK","N","Y","less than 20","less than 20",NA,NA,2015,11,11,NA,25,NA,NA,1,2015,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2016,NA,0.12193,474,0.12193,"Y",12193,NA,NA,41.8770848228687,-87.7230963882771,17031260800,"WEST GARFIELD PARK","(41.8770848228687, -87.7230963882771)",25
"440",471,"less than 20",0,0,5,1,1,3,2,"M","BLK","N","N","less than 20","less than 20",NA,NA,2016,31,15,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,"N",1,2015,"less than 20",NA,NA,0.12134,471,0.12134,"Y",12134,NA,NA,NA,NA,NA,NA,NA,25
"441",468,"less than 20",0,1,4,1,0,1.3,3,"M","WWH","Y","N","less than 20","less than 20",NA,NA,2016,17,17,NA,25,2,2015,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.1208,468,0.1208,"Y",12080,NA,17,41.9646520963313,-87.7210165819488,17031140602,"ALBANY PARK","(41.9646520963313, -87.7210165819488)",25
"442",463,"20-30",1,1,1,1,6,-0.4,0,"M","BLK","N","Y","20-30","20-30",NA,NA,2016,25,25,NA,25,NA,NA,2,2016,NA,NA,NA,NA,"Y",NA,NA,"20-30",2016,NA,0.11992,463,0.11992,"Y",11992,NA,NA,41.9058206783186,-87.7608127959359,17031250700,"AUSTIN","(41.9058206783186, -87.7608127959359)",25
"443",463,"20-30",2,2,0,1,5,1.4,0,"M","BLK","N","Y","20-30","20-30",NA,NA,2016,15,25,"IL",25,NA,NA,3,2016,NA,NA,NA,NA,"Y",NA,NA,"20-30",2016,NA,0.11985,463,0.11985,"Y",11985,NA,NA,41.8767584443406,-87.7445832414308,17031252202,"AUSTIN","(41.8767584443406, -87.7445832414308)",25
"444",461,"less than 20",1,2,0,1,4,0.4,0,"M","BLK","N","Y","less than 20","less than 20",NA,NA,2015,11,11,NA,25,NA,NA,4,2015,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2016,NA,0.11955,461,0.11955,"Y",11955,NA,NA,41.8770565902266,-87.7279961849998,17031260700,"WEST GARFIELD PARK","(41.8770565902266, -87.7279961849998)",25
"445",460,"less than 20",2,1,2,1,2,1.5,0,"M","BLK","N","Y","less than 20","less than 20",NA,NA,2016,11,25,NA,25,NA,NA,1,2016,NA,NA,NA,NA,"Y",1,2015,"less than 20",2015,NA,0.11948,460,0.11948,"Y",11948,NA,NA,41.8770848228687,-87.7230963882771,17031260800,"WEST GARFIELD PARK","(41.8770848228687, -87.7230963882771)",25
"446",456,"20-30",1,2,1,1,0,0.1,0,"M","WWH","N","N","20-30","20-30",299992372,"Y",2016,25,25,"IL",25,NA,NA,NA,NA,"CHICAGO","IL",60644,NA,"Y",1,2011,"20-30",2016,NA,0.11859,456,0.11859,"Y",11859,NA,NA,41.9278522690563,-87.7356282729553,17031200200,"HERMOSA","(41.9278522690563, -87.7356282729553)",25
"447",456,"20-30",3,3,0,1,0,-1.2,0,"M","BLK","N","N","20-30","20-30",NA,NA,2013,25,25,"IL",25,NA,NA,NA,NA,NA,NA,NA,NA,"Y",1,2013,"20-30",2016,NA,0.11866,456,0.11866,"Y",11866,NA,NA,41.9128419292754,-87.7608407652558,17031250300,"AUSTIN","(41.9128419292754, -87.7608407652558)",25
"448",456,"less than 20",1,1,1,1,7,1.1,0,"M","BLK","N","Y","less than 20","less than 20",NA,NA,2016,11,11,"IL",25,NA,NA,7,2016,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2015,NA,0.1187,456,0.1187,"Y",11870,NA,NA,41.8713378175106,-87.7320093505206,17031261000,"WEST GARFIELD PARK","(41.8713378175106, -87.7320093505206)",25
"449",453,"less than 20",0,0,4,1,0,0.3,2,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2016,25,25,NA,25,2,2015,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.11813,453,0.11813,"Y",11813,NA,25,41.9061855164864,-87.7514741093786,17031250800,"AUSTIN","(41.9061855164864, -87.7514741093786)",25
"450",450,"20-30",1,1,4,1,0,-0.1,3,"M","WWH","N","Y","20-30","20-30",NA,NA,2016,25,25,"IL",25,NA,NA,1,2006,"CHICAGO","IL",60641,NA,"Y",1,2014,"20-30",2016,NA,0.11749,450,0.11749,"Y",11749,NA,25,41.9198284851492,-87.7375418974052,17031200401,"HERMOSA","(41.9198284851492, -87.7375418974052)",25
"451",450,"less than 20",2,2,1,1,0,0,0,"M","BLK","N","N","less than 20","less than 20",NA,NA,2014,11,25,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"20-30",2014,NA,0.11757,450,0.11757,"Y",11757,NA,NA,41.8850448422193,-87.7138624803856,17031836800,"EAST GARFIELD PARK","(41.8850448422193, -87.7138624803856)",25
"452",449,"less than 20",1,1,2,1,2,1.8,1,"M","WWH","Y","Y","less than 20","less than 20",NA,NA,2016,25,25,NA,25,1,2016,1,2015,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2015,NA,0.11738,449,0.11738,"Y",11738,NA,NA,41.920152180922,-87.7802654491604,17031191301,"BELMONT CRAGIN","(41.920152180922, -87.7802654491604)",25
"453",449,"less than 20",1,1,2,1,2,0.5,1,"M","BLK","Y","Y","less than 20","less than 20",NA,NA,2016,15,15,NA,25,2,2013,6,2015,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2013,3,0.11738,449,0.11738,"Y",11738,NA,NA,41.8986248201227,-87.7520111698133,17031251100,"AUSTIN","(41.8986248201227, -87.7520111698133)",25
"454",500,"20-30",0,1,4,1,1,1,1,"M","BLK","Y","N","20-30","20-30",NA,NA,2015,31,24,NA,31,1,2012,NA,NA,"SKOKIE","IL",60077,NA,"N",NA,NA,"20-30",NA,NA,0.14196,500,0.14196,"Y",14196,NA,24,NA,NA,NA,NA,NA,31
"455",500,"less than 20",0,0,5,0,0,1.3,3,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2016,31,20,NA,31,1,2016,NA,NA,NA,NA,NA,NA,"N",NA,NA,"less than 20",NA,NA,0.12874,500,0.12874,"Y",12874,NA,NA,NA,NA,NA,NA,NA,31
"456",500,"less than 20",1,1,0,1,24,3.9,0,"M","BLK","N","Y","less than 20","less than 20",NA,NA,2016,15,15,NA,31,NA,NA,6,2016,NA,NA,NA,NA,"Y",2,2016,"less than 20",2016,NA,0.13361,500,0.13361,"Y",13361,NA,15,41.8765922851608,-87.7598115637835,17031252102,"AUSTIN","(41.8765922851608, -87.7598115637835)",31
"457",500,"less than 20",2,2,2,1,6,1,0,"M","BLK","N","Y","less than 20","less than 20",NA,NA,2016,11,11,NA,31,NA,NA,5,2015,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2015,NA,0.13167,500,0.13167,"Y",13167,NA,11,41.8714964060119,-87.6984896624458,17031271800,"EAST GARFIELD PARK","(41.8714964060119, -87.6984896624458)",31
"458",500,"less than 20",1,2,4,1,0,0.9,0,"M","BLK","N","N","less than 20","less than 20",NA,NA,2016,3,3,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2015,NA,0.13363,500,0.13363,"Y",13363,NA,3,41.7834084763215,-87.577393790586,17031420100,"WOODLAWN","(41.7834084763215, -87.577393790586)",31
"459",500,"less than 20",0,0,7,1,1,-2.5,1,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2016,4,4,NA,31,1,2013,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.12802,500,0.12802,"Y",12802,NA,NA,41.7458351088611,-87.591788046123,17031834300,"AVALON PARK","(41.7458351088611, -87.591788046123)",31
"460",500,"less than 20",0,0,3,1,0,2.6,0,"M","BLK","N","N","less than 20","less than 20",NA,NA,2016,7,7,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.12746,500,0.12746,"Y",12746,NA,NA,41.7722988883852,-87.6567361172318,17031834900,"WEST ENGLEWOOD","(41.7722988883852, -87.6567361172318)",31
"461",498,"less than 20",1,1,3,1,1,0.8,0,"M","BLK","N","N","less than 20","less than 20",NA,NA,2015,31,24,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,"less than 20",2015,NA,0.12632,498,0.12632,"Y",12632,NA,24,NA,NA,NA,NA,NA,31
"462",498,"less than 20",1,1,2,1,7,2.9,0,"M","BLK","N","Y","less than 20","less than 20",NA,NA,2016,18,11,NA,31,NA,NA,5,2016,NA,NA,NA,NA,"Y",1,2012,"less than 20",2016,NA,0.12637,498,0.12637,"Y",12637,NA,NA,41.9002655714427,-87.6321089322876,17031081000,"NEAR NORTH SIDE","(41.9002655714427, -87.6321089322876)",31
"463",495,"less than 20",0,0,7,1,1,-2.5,0,"M","BLK","N","N","less than 20","less than 20",NA,NA,2016,7,7,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2016,NA,0.1258,495,0.1258,"Y",12580,NA,NA,41.7760398688736,-87.6495479476521,17031681000,"ENGLEWOOD","(41.7760398688736, -87.6495479476521)",31
"464",487,"20-30",2,2,2,1,1,-1.2,0,"M","BLK","N","Y","20-30","20-30",NA,NA,2015,31,2,NA,31,NA,NA,2,2015,NA,NA,NA,NA,"N",NA,NA,"20-30",2016,NA,0.12438,487,0.12438,"Y",12438,NA,NA,NA,NA,NA,NA,NA,31
"465",485,"less than 20",1,3,1,1,0,0.6,0,"M","WHI","N","N","less than 20","less than 20",NA,NA,2016,31,8,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,"less than 20",2015,NA,0.12406,485,0.12406,"Y",12406,NA,NA,NA,NA,NA,NA,NA,31
"466",483,"less than 20",1,1,4,1,0,-0.9,2,"M","WWH","Y","N","less than 20","less than 20",NA,NA,2016,4,4,NA,31,2,2016,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2014,NA,0.12361,483,0.12361,"Y",12361,NA,NA,41.7138160428872,-87.5398103028473,17031520200,"EAST SIDE","(41.7138160428872, -87.5398103028473)",31
"467",481,"less than 20",0,0,8,1,0,1.9,0,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2016,31,NA,NA,31,1,2016,NA,NA,NA,NA,NA,NA,"N",NA,NA,"less than 20",NA,NA,0.12319,481,0.12319,"Y",12319,NA,NA,NA,NA,NA,NA,NA,31
"468",480,"less than 20",0,0,9,1,0,-1.5,2,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2015,31,NA,NA,31,2,2014,NA,NA,NA,NA,NA,NA,"N",NA,NA,"less than 20",NA,NA,0.12302,480,0.12302,"Y",12302,NA,NA,NA,NA,NA,NA,NA,31
"469",475,"less than 20",0,1,2,1,1,0.3,1,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2016,31,7,NA,31,1,2015,NA,NA,NA,NA,NA,NA,"N",NA,NA,"less than 20",NA,NA,0.12214,475,0.12214,"Y",12214,NA,7,NA,NA,NA,NA,NA,31
"470",474,"20-30",2,2,3,1,1,0.4,3,"M","BLK","Y","Y","20-30","20-30",NA,NA,2016,22,22,NA,31,3,2016,3,2015,NA,NA,NA,NA,"Y",NA,NA,"20-30",2015,3,0.12205,474,0.12205,"Y",12205,NA,NA,41.7268626207646,-87.6579015554689,17031730201,"WASHINGTON HEIGHTS","(41.7268626207646, -87.6579015554689)",31
"471",473,"less than 20",1,1,4,1,0,1.1,0,"M","BLK","N","N","less than 20","less than 20",NA,NA,2016,31,7,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,"less than 20",2015,NA,0.12175,473,0.12175,"Y",12175,NA,NA,NA,NA,NA,NA,NA,31
"472",472,"less than 20",1,1,0,0,0,0.8,0,"M","BLK","N","N","less than 20","less than 20",NA,NA,2015,31,24,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,"N",1,2015,"less than 20",2015,NA,0.12156,472,0.12156,"Y",12156,NA,NA,NA,NA,NA,NA,NA,31
"473",471,"less than 20",0,0,7,1,1,0.9,2,"M","WWH","Y","Y","less than 20","less than 20",NA,NA,2015,31,NA,NA,31,1,2015,1,2014,NA,NA,NA,NA,"N",NA,NA,"less than 20",NA,NA,0.12141,471,0.12141,"Y",12141,NA,NA,NA,NA,NA,NA,NA,31
